timestep,portfolio_value_usd,total_return,cash_usd,capacity_value_usd,wind_capacity_mw,solar_capacity_mw,hydro_capacity_mw,battery_soc,risk_free_return,method
202,800061493.9802258,7.686747528225184e-05,800061493.9802258,0.0,0.0,0.0,0.0,0.0,61493.98022580147,Buy-and-Hold Strategy
203,800061798.4176283,7.724802203536034e-05,800061798.4176283,0.0,0.0,0.0,0.0,0.0,61798.41762828827,Buy-and-Hold Strategy
204,800062102.8551466,7.762856893330812e-05,800062102.8551466,0.0,0.0,0.0,0.0,0.0,62102.8551466465,Buy-and-Hold Strategy
205,800062407.2927809,7.80091159760952e-05,800062407.2927809,0.0,0.0,0.0,0.0,0.0,62407.29278087616,Buy-and-Hold Strategy
206,800062711.730531,7.838966316372157e-05,800062711.730531,0.0,0.0,0.0,0.0,0.0,62711.73053097725,Buy-and-Hold Strategy
207,800063016.1683968,7.87702104960382e-05,800063016.1683968,0.0,0.0,0.0,0.0,0.0,63016.16839683056,Buy-and-Hold Strategy
208,800063320.6063786,7.915075797319412e-05,800063320.6063786,0.0,0.0,0.0,0.0,0.0,63320.6063785553,Buy-and-Hold Strategy
209,800063625.0444762,7.953130559518934e-05,800063625.0444762,0.0,0.0,0.0,0.0,0.0,63625.04447615147,Buy-and-Hold Strategy
210,800063929.4826896,7.991185336202383e-05,800063929.4826896,0.0,0.0,0.0,0.0,0.0,63929.482689619064,Buy-and-Hold Strategy
211,800064233.9210188,8.02924012735486e-05,800064233.9210188,0.0,0.0,0.0,0.0,0.0,64233.92101883888,Buy-and-Hold Strategy
212,800064538.3594639,8.067294932991266e-05,800064538.3594639,0.0,0.0,0.0,0.0,0.0,64538.35946393013,Buy-and-Hold Strategy
213,800064842.7980249,8.105349753111601e-05,800064842.7980249,0.0,0.0,0.0,0.0,0.0,64842.79802489281,Buy-and-Hold Strategy
214,800065147.2367017,8.143404587715865e-05,800065147.2367017,0.0,0.0,0.0,0.0,0.0,65147.23670172691,Buy-and-Hold Strategy
215,800065451.6754944,8.181459436804056e-05,800065451.6754944,0.0,0.0,0.0,0.0,0.0,65451.67549443245,Buy-and-Hold Strategy
216,800065756.1144029,8.219514300361276e-05,800065756.1144029,0.0,0.0,0.0,0.0,0.0,65756.1144028902,Buy-and-Hold Strategy
217,800066060.5534272,8.257569178402424e-05,800066060.5534272,0.0,0.0,0.0,0.0,0.0,66060.55342721939,Buy-and-Hold Strategy
218,800066364.9925674,8.2956240709275e-05,800066364.9925674,0.0,0.0,0.0,0.0,0.0,66364.99256742,Buy-and-Hold Strategy
219,800066669.4318235,8.333678977936507e-05,800066669.4318235,0.0,0.0,0.0,0.0,0.0,66669.43182349205,Buy-and-Hold Strategy
220,800066973.8711953,8.371733899414539e-05,800066973.8711953,0.0,0.0,0.0,0.0,0.0,66973.87119531631,Buy-and-Hold Strategy
221,800067278.310683,8.409788835376501e-05,800067278.310683,0.0,0.0,0.0,0.0,0.0,67278.31068301201,Buy-and-Hold Strategy
222,800067582.7502866,8.447843785822392e-05,800067582.7502866,0.0,0.0,0.0,0.0,0.0,67582.75028657913,Buy-and-Hold Strategy
223,800067887.190006,8.48589875075221e-05,800067887.190006,0.0,0.0,0.0,0.0,0.0,67887.19000601768,Buy-and-Hold Strategy
224,800068191.6298412,8.523953730151058e-05,800068191.6298412,0.0,0.0,0.0,0.0,0.0,68191.62984120846,Buy-and-Hold Strategy
225,800068496.0697923,8.562008724033832e-05,800068496.0697923,0.0,0.0,0.0,0.0,0.0,68496.06979227066,Buy-and-Hold Strategy
226,800068800.5098592,8.600063732400537e-05,800068800.5098592,0.0,0.0,0.0,0.0,0.0,68800.50985920429,Buy-and-Hold Strategy
227,800069104.950042,8.638118755251169e-05,800069104.950042,0.0,0.0,0.0,0.0,0.0,69104.95004200935,Buy-and-Hold Strategy
228,800069409.3903407,8.67617379258573e-05,800069409.3903407,0.0,0.0,0.0,0.0,0.0,69409.39034068584,Buy-and-Hold Strategy
229,800069713.8307551,8.714228844389319e-05,800069713.8307551,0.0,0.0,0.0,0.0,0.0,69713.83075511456,Buy-and-Hold Strategy
230,800070018.2712854,8.752283910676837e-05,800070018.2712854,0.0,0.0,0.0,0.0,0.0,70018.2712854147,Buy-and-Hold Strategy
231,800070322.7119316,8.790338991448284e-05,800070322.7119316,0.0,0.0,0.0,0.0,0.0,70322.71193158627,Buy-and-Hold Strategy
232,800070627.1526936,8.828394086703658e-05,800070627.1526936,0.0,0.0,0.0,0.0,0.0,70627.15269362926,Buy-and-Hold Strategy
233,800070931.5935714,8.866449196428061e-05,800070931.5935714,0.0,0.0,0.0,0.0,0.0,70931.59357142448,Buy-and-Hold Strategy
234,800071236.0345651,8.904504320636391e-05,800071236.0345651,0.0,0.0,0.0,0.0,0.0,71236.03456509113,Buy-and-Hold Strategy
235,800071540.4756746,8.942559459328652e-05,800071540.4756746,0.0,0.0,0.0,0.0,0.0,71540.47567462921,Buy-and-Hold Strategy
236,800071844.9169,8.98061461250484e-05,800071844.9169,0.0,0.0,0.0,0.0,0.0,71844.91690003872,Buy-and-Hold Strategy
237,800072149.3582413,9.018669780164957e-05,800072149.3582413,0.0,0.0,0.0,0.0,0.0,72149.35824131966,Buy-and-Hold Strategy
238,800072453.7996984,9.056724962294101e-05,800072453.7996984,0.0,0.0,0.0,0.0,0.0,72453.79969835281,Buy-and-Hold Strategy
239,800072758.2412713,9.094780158907175e-05,800072758.2412713,0.0,0.0,0.0,0.0,0.0,72758.2412712574,Buy-and-Hold Strategy
240,800073062.68296,9.132835370004177e-05,800073062.68296,0.0,0.0,0.0,0.0,0.0,73062.68296003342,Buy-and-Hold Strategy
241,800073367.1247647,9.170890595585108e-05,800073367.1247647,0.0,0.0,0.0,0.0,0.0,73367.12476468086,Buy-and-Hold Strategy
242,800073671.5666851,9.208945835635066e-05,800073671.5666851,0.0,0.0,0.0,0.0,0.0,73671.56668508053,Buy-and-Hold Strategy
243,800073976.0087214,9.247001090168953e-05,800073976.0087214,0.0,0.0,0.0,0.0,0.0,73976.00872135162,Buy-and-Hold Strategy
244,800074280.4508735,9.285056359186768e-05,800074280.4508735,0.0,0.0,0.0,0.0,0.0,74280.45087349415,Buy-and-Hold Strategy
245,800074584.8931415,9.323111642688513e-05,800074584.8931415,0.0,0.0,0.0,0.0,0.0,74584.8931415081,Buy-and-Hold Strategy
246,800074889.3355254,9.361166940674185e-05,800074889.3355254,0.0,0.0,0.0,0.0,0.0,74889.33552539349,Buy-and-Hold Strategy
247,800075193.778025,9.399222253128886e-05,800075193.778025,0.0,0.0,0.0,0.0,0.0,75193.77802503109,Buy-and-Hold Strategy
248,800075498.2206405,9.437277580067515e-05,800075498.2206405,0.0,0.0,0.0,0.0,0.0,75498.22064054012,Buy-and-Hold Strategy
249,800075802.6633719,9.475332921490073e-05,800075802.6633719,0.0,0.0,0.0,0.0,0.0,75802.66337192059,Buy-and-Hold Strategy
250,800076107.1062192,9.513388277396559e-05,800076107.1062192,0.0,0.0,0.0,0.0,0.0,76107.10621917248,Buy-and-Hold Strategy
251,800076411.5491823,9.551443647786975e-05,800076411.5491823,0.0,0.0,0.0,0.0,0.0,76411.5491822958,Buy-and-Hold Strategy
252,800076715.9922612,9.589499032646417e-05,800076715.9922612,0.0,0.0,0.0,0.0,0.0,76715.99226117134,Buy-and-Hold Strategy
253,800077020.4354559,9.62755443198979e-05,800077020.4354559,0.0,0.0,0.0,0.0,0.0,77020.43545591831,Buy-and-Hold Strategy
254,800077324.8787665,9.665609845817089e-05,800077324.8787665,0.0,0.0,0.0,0.0,0.0,77324.87876653671,Buy-and-Hold Strategy
255,800077629.322193,9.703665274128318e-05,800077629.322193,0.0,0.0,0.0,0.0,0.0,77629.32219302654,Buy-and-Hold Strategy
256,800077933.7657353,9.741720716908574e-05,800077933.7657353,0.0,0.0,0.0,0.0,0.0,77933.7657352686,Buy-and-Hold Strategy
257,800078238.2093934,9.77977617417276e-05,800078238.2093934,0.0,0.0,0.0,0.0,0.0,78238.20939338207,Buy-and-Hold Strategy
258,800078542.6531674,9.817831645920873e-05,800078542.6531674,0.0,0.0,0.0,0.0,0.0,78542.65316736698,Buy-and-Hold Strategy
259,800078847.0970572,9.855887132152916e-05,800078847.0970572,0.0,0.0,0.0,0.0,0.0,78847.09705722332,Buy-and-Hold Strategy
260,800079151.541063,9.893942632868886e-05,800079151.541063,0.0,0.0,0.0,0.0,0.0,79151.54106295109,Buy-and-Hold Strategy
261,800079455.9851844,9.931998148053884e-05,800079455.9851844,0.0,0.0,0.0,0.0,0.0,79455.98518443108,Buy-and-Hold Strategy
262,800079760.4294218,9.970053677722812e-05,800079760.4294218,0.0,0.0,0.0,0.0,0.0,79760.4294217825,Buy-and-Hold Strategy
263,800080064.873775,0.00010008109221875667,800080064.873775,0.0,0.0,0.0,0.0,0.0,80064.87377500534,Buy-and-Hold Strategy
264,800080369.3182441,0.00010046164780512452,800080369.3182441,0.0,0.0,0.0,0.0,0.0,80369.31824409962,Buy-and-Hold Strategy
265,800080673.7628291,0.00010084220353633165,800080673.7628291,0.0,0.0,0.0,0.0,0.0,80673.76282906532,Buy-and-Hold Strategy
266,800080978.2075298,0.00010122275941222907,800080978.2075298,0.0,0.0,0.0,0.0,0.0,80978.20752978325,Buy-and-Hold Strategy
267,800081282.6523464,0.00010160331543296575,800081282.6523464,0.0,0.0,0.0,0.0,0.0,81282.6523463726,Buy-and-Hold Strategy
268,800081587.0972788,0.00010198387159854174,800081587.0972788,0.0,0.0,0.0,0.0,0.0,81587.09727883339,Buy-and-Hold Strategy
269,800081891.5423272,0.000102364427908957,800081891.5423272,0.0,0.0,0.0,0.0,0.0,81891.5423271656,Buy-and-Hold Strategy
270,800082195.9874914,0.00010274498436421155,800082195.9874914,0.0,0.0,0.0,0.0,0.0,82195.98749136925,Buy-and-Hold Strategy
271,800082500.4327713,0.00010312554096415639,800082500.4327713,0.0,0.0,0.0,0.0,0.0,82500.43277132511,Buy-and-Hold Strategy
272,800082804.8781672,0.0001035060977089405,800082804.8781672,0.0,0.0,0.0,0.0,0.0,82804.8781671524,Buy-and-Hold Strategy
273,800083109.3236789,0.00010388665459856391,800083109.3236789,0.0,0.0,0.0,0.0,0.0,83109.32367885113,Buy-and-Hold Strategy
274,800083413.7693064,0.0001042672116330266,800083413.7693064,0.0,0.0,0.0,0.0,0.0,83413.76930642128,Buy-and-Hold Strategy
275,800083718.2150499,0.00010464776881232858,800083718.2150499,0.0,0.0,0.0,0.0,0.0,83718.21504986286,Buy-and-Hold Strategy
276,800084022.660909,0.00010502832613632083,800084022.660909,0.0,0.0,0.0,0.0,0.0,84022.66090905666,Buy-and-Hold Strategy
277,800084327.1068841,0.00010540888360515236,800084327.1068841,0.0,0.0,0.0,0.0,0.0,84327.1068841219,Buy-and-Hold Strategy
278,800084631.552975,0.0001057894412188232,800084631.552975,0.0,0.0,0.0,0.0,0.0,84631.55297505856,Buy-and-Hold Strategy
279,800084935.9991819,0.0001061699989773333,800084935.9991819,0.0,0.0,0.0,0.0,0.0,84935.99918186665,Buy-and-Hold Strategy
280,800085240.4455044,0.0001065505568805337,800085240.4455044,0.0,0.0,0.0,0.0,0.0,85240.44550442696,Buy-and-Hold Strategy
281,800085544.8919429,0.00010693111492857337,800085544.8919429,0.0,0.0,0.0,0.0,0.0,85544.8919428587,Buy-and-Hold Strategy
282,800085849.3384972,0.00010731167312145234,800085849.3384972,0.0,0.0,0.0,0.0,0.0,85849.33849716187,Buy-and-Hold Strategy
283,800086153.7851673,0.00010769223145917058,800086153.7851673,0.0,0.0,0.0,0.0,0.0,86153.78516733646,Buy-and-Hold Strategy
284,800086458.2319534,0.00010807278994172811,800086458.2319534,0.0,0.0,0.0,0.0,0.0,86458.23195338249,Buy-and-Hold Strategy
285,800086762.6788552,0.00010845334856897593,800086762.6788552,0.0,0.0,0.0,0.0,0.0,86762.67885518074,Buy-and-Hold Strategy
286,800087067.1258729,0.00010883390734106302,800087067.1258729,0.0,0.0,0.0,0.0,0.0,87067.12587285042,Buy-and-Hold Strategy
287,800087371.5730064,0.00010921446625798941,800087371.5730064,0.0,0.0,0.0,0.0,0.0,87371.57300639153,Buy-and-Hold Strategy
288,800087676.0202558,0.00010959502531975508,800087676.0202558,0.0,0.0,0.0,0.0,0.0,87676.02025580406,Buy-and-Hold Strategy
289,800087980.4676211,0.00010997558452636003,800087980.4676211,0.0,0.0,0.0,0.0,0.0,87980.46762108803,Buy-and-Hold Strategy
290,800088284.9151021,0.00011035614387765527,800088284.9151021,0.0,0.0,0.0,0.0,0.0,88284.91510212421,Buy-and-Hold Strategy
291,800088589.362699,0.00011073670337378979,800088589.362699,0.0,0.0,0.0,0.0,0.0,88589.36269903183,Buy-and-Hold Strategy
292,800088893.8104118,0.00011111726301476359,800088893.8104118,0.0,0.0,0.0,0.0,0.0,88893.81041181087,Buy-and-Hold Strategy
293,800089198.2582405,0.00011149782280057669,800089198.2582405,0.0,0.0,0.0,0.0,0.0,89198.25824046135,Buy-and-Hold Strategy
294,800089502.706185,0.00011187838273122906,800089502.706185,0.0,0.0,0.0,0.0,0.0,89502.70618498325,Buy-and-Hold Strategy
295,800089807.1542453,0.00011225894280657173,800089807.1542453,0.0,0.0,0.0,0.0,0.0,89807.15424525738,Buy-and-Hold Strategy
296,800090111.6024214,0.00011263950302675366,800090111.6024214,0.0,0.0,0.0,0.0,0.0,90111.60242140293,Buy-and-Hold Strategy
297,800090416.0507134,0.00011302006339177489,800090416.0507134,0.0,0.0,0.0,0.0,0.0,90416.05071341991,Buy-and-Hold Strategy
298,800090720.4991213,0.00011340062390163541,800090720.4991213,0.0,0.0,0.0,0.0,0.0,90720.49912130833,Buy-and-Hold Strategy
299,800091024.9476451,0.00011378118455633521,800091024.9476451,0.0,0.0,0.0,0.0,0.0,91024.94764506817,Buy-and-Hold Strategy
300,800091329.3962846,0.0001141617453557253,800091329.3962846,0.0,0.0,0.0,0.0,0.0,91329.39628458023,Buy-and-Hold Strategy
301,800091633.84504,0.00011454230629995465,800091633.84504,0.0,0.0,0.0,0.0,0.0,91633.84503996372,Buy-and-Hold Strategy
302,800091938.2939112,0.0001149228673890233,800091938.2939112,0.0,0.0,0.0,0.0,0.0,91938.29391121864,Buy-and-Hold Strategy
303,800092242.7428983,0.00011530342862293125,800092242.7428983,0.0,0.0,0.0,0.0,0.0,92242.742898345,Buy-and-Hold Strategy
304,800092547.1920013,0.00011568399000167847,800092547.1920013,0.0,0.0,0.0,0.0,0.0,92547.19200134277,Buy-and-Hold Strategy
305,800092851.6412201,0.00011606455152511596,800092851.6412201,0.0,0.0,0.0,0.0,0.0,92851.64122009277,Buy-and-Hold Strategy
306,800093156.0905547,0.00011644511319339276,800093156.0905547,0.0,0.0,0.0,0.0,0.0,93156.0905547142,Buy-and-Hold Strategy
307,800093460.5400052,0.00011682567500650882,800093460.5400052,0.0,0.0,0.0,0.0,0.0,93460.54000520706,Buy-and-Hold Strategy
308,800093764.9895716,0.0001172062369644642,800093764.9895716,0.0,0.0,0.0,0.0,0.0,93764.98957157135,Buy-and-Hold Strategy
309,800094069.4392538,0.00011758679906725884,800094069.4392538,0.0,0.0,0.0,0.0,0.0,94069.43925380707,Buy-and-Hold Strategy
310,800094373.8890519,0.00011796736131489276,800094373.8890519,0.0,0.0,0.0,0.0,0.0,94373.88905191422,Buy-and-Hold Strategy
311,800094678.3389658,0.00011834792370721698,800094678.3389658,0.0,0.0,0.0,0.0,0.0,94678.33896577358,Buy-and-Hold Strategy
312,800094982.7889955,0.00011872848624438047,800094982.7889955,0.0,0.0,0.0,0.0,0.0,94982.78899550438,Buy-and-Hold Strategy
313,800095287.2391411,0.00011910904892638326,800095287.2391411,0.0,0.0,0.0,0.0,0.0,95287.2391411066,Buy-and-Hold Strategy
314,800095591.6894026,0.00011948961175322533,800095591.6894026,0.0,0.0,0.0,0.0,0.0,95591.68940258026,Buy-and-Hold Strategy
315,800095896.1397799,0.00011987017472490668,800095896.1397799,0.0,0.0,0.0,0.0,0.0,95896.13977992535,Buy-and-Hold Strategy
316,800096200.590273,0.00012025073784127832,800096200.590273,0.0,0.0,0.0,0.0,0.0,96200.59027302265,Buy-and-Hold Strategy
317,800096505.040882,0.00012063130110248923,800096505.040882,0.0,0.0,0.0,0.0,0.0,96505.04088199139,Buy-and-Hold Strategy
318,800096809.4916068,0.00012101186450853943,800096809.4916068,0.0,0.0,0.0,0.0,0.0,96809.49160683155,Buy-and-Hold Strategy
319,800097113.9424475,0.00012139242805942893,800097113.9424475,0.0,0.0,0.0,0.0,0.0,97113.94244754314,Buy-and-Hold Strategy
320,800097418.3934041,0.0001217729917551577,800097418.3934041,0.0,0.0,0.0,0.0,0.0,97418.39340412617,Buy-and-Hold Strategy
321,800097722.8444765,0.00012215355559557677,800097722.8444765,0.0,0.0,0.0,0.0,0.0,97722.84447646141,Buy-and-Hold Strategy
322,800098027.2956647,0.0001225341195808351,800098027.2956647,0.0,0.0,0.0,0.0,0.0,98027.29566466808,Buy-and-Hold Strategy
323,800098331.7469687,0.00012291468371093274,800098331.7469687,0.0,0.0,0.0,0.0,0.0,98331.74696874619,Buy-and-Hold Strategy
324,800098636.1983887,0.00012329524798586965,800098636.1983887,0.0,0.0,0.0,0.0,0.0,98636.19838869572,Buy-and-Hold Strategy
325,800098940.6499245,0.00012367581240564586,800098940.6499245,0.0,0.0,0.0,0.0,0.0,98940.64992451668,Buy-and-Hold Strategy
326,800099245.1015761,0.00012405637697011232,800099245.1015761,0.0,0.0,0.0,0.0,0.0,99245.10157608986,Buy-and-Hold Strategy
327,800099549.5533435,0.00012443694167941808,800099549.5533435,0.0,0.0,0.0,0.0,0.0,99549.55334353447,Buy-and-Hold Strategy
328,800099854.0052269,0.00012481750653356314,800099854.0052269,0.0,0.0,0.0,0.0,0.0,99854.00522685051,Buy-and-Hold Strategy
329,800100158.457226,0.00012519807153254747,800100158.457226,0.0,0.0,0.0,0.0,0.0,100158.45722603798,Buy-and-Hold Strategy
330,800100462.9093411,0.0001255786366763711,800100462.9093411,0.0,0.0,0.0,0.0,0.0,100462.90934109688,Buy-and-Hold Strategy
331,800100767.361572,0.000125959201965034,800100767.361572,0.0,0.0,0.0,0.0,0.0,100767.3615720272,Buy-and-Hold Strategy
332,800101071.8139187,0.00012633976739838718,800101071.8139187,0.0,0.0,0.0,0.0,0.0,101071.81391870975,Buy-and-Hold Strategy
333,800101376.2663813,0.00012672033297657966,800101376.2663813,0.0,0.0,0.0,0.0,0.0,101376.26638126373,Buy-and-Hold Strategy
334,800101680.7189597,0.00012710089869961142,800101680.7189597,0.0,0.0,0.0,0.0,0.0,101680.71895968914,Buy-and-Hold Strategy
335,800101985.171654,0.00012748146456748247,800101985.171654,0.0,0.0,0.0,0.0,0.0,101985.17165398598,Buy-and-Hold Strategy
336,800102289.6244642,0.0001278620305801928,800102289.6244642,0.0,0.0,0.0,0.0,0.0,102289.62446415424,Buy-and-Hold Strategy
337,800102594.0773901,0.0001282425967375934,800102594.0773901,0.0,0.0,0.0,0.0,0.0,102594.07739007473,Buy-and-Hold Strategy
338,800102898.5304319,0.0001286231630398333,800102898.5304319,0.0,0.0,0.0,0.0,0.0,102898.53043186665,Buy-and-Hold Strategy
339,800103202.9835895,0.00012900372948691248,800103202.9835895,0.0,0.0,0.0,0.0,0.0,103202.98358952999,Buy-and-Hold Strategy
340,800103507.4368631,0.00012938429607883096,800103507.4368631,0.0,0.0,0.0,0.0,0.0,103507.43686306477,Buy-and-Hold Strategy
341,800103811.8902525,0.0001297648628155887,800103811.8902525,0.0,0.0,0.0,0.0,0.0,103811.89025247097,Buy-and-Hold Strategy
342,800104116.3437577,0.00013014542969718576,800104116.3437577,0.0,0.0,0.0,0.0,0.0,104116.3437577486,Buy-and-Hold Strategy
343,800104420.7973788,0.00013052599672347306,800104420.7973788,0.0,0.0,0.0,0.0,0.0,104420.79737877846,Buy-and-Hold Strategy
344,800104725.2511157,0.00013090656389459969,800104725.2511157,0.0,0.0,0.0,0.0,0.0,104725.25111567974,Buy-and-Hold Strategy
345,800105029.7049685,0.00013128713121056556,800105029.7049685,0.0,0.0,0.0,0.0,0.0,105029.70496845245,Buy-and-Hold Strategy
346,800105334.1589371,0.00013166769867137076,800105334.1589371,0.0,0.0,0.0,0.0,0.0,105334.1589370966,Buy-and-Hold Strategy
347,800105638.6130216,0.0001320482662770152,800105638.6130216,0.0,0.0,0.0,0.0,0.0,105638.61302161217,Buy-and-Hold Strategy
348,800105943.0672219,0.00013242883402734995,800105943.0672219,0.0,0.0,0.0,0.0,0.0,105943.06722187996,Buy-and-Hold Strategy
349,800106247.521538,0.00013280940192252397,800106247.521538,0.0,0.0,0.0,0.0,0.0,106247.52153801918,Buy-and-Hold Strategy
350,800106551.97597,0.0001331899699625373,800106551.97597,0.0,0.0,0.0,0.0,0.0,106551.97597002983,Buy-and-Hold Strategy
351,800106856.4305179,0.0001335705381473899,800106856.4305179,0.0,0.0,0.0,0.0,0.0,106856.43051791191,Buy-and-Hold Strategy
352,800107160.8851817,0.00013395110647708178,800107160.8851817,0.0,0.0,0.0,0.0,0.0,107160.88518166542,Buy-and-Hold Strategy
353,800107465.3399613,0.00013433167495161295,800107465.3399613,0.0,0.0,0.0,0.0,0.0,107465.33996129036,Buy-and-Hold Strategy
354,800107769.7948567,0.0001347122435708344,800107769.7948567,0.0,0.0,0.0,0.0,0.0,107769.79485666752,Buy-and-Hold Strategy
355,800108074.2498679,0.00013509281233489514,800108074.2498679,0.0,0.0,0.0,0.0,0.0,108074.2498679161,Buy-and-Hold Strategy
356,800108378.704995,0.00013547338124379515,800108378.704995,0.0,0.0,0.0,0.0,0.0,108378.70499503613,Buy-and-Hold Strategy
357,800108683.160238,0.00013585395029753447,800108683.160238,0.0,0.0,0.0,0.0,0.0,108683.16023802757,Buy-and-Hold Strategy
358,800108987.6155969,0.00013623451949611306,800108987.6155969,0.0,0.0,0.0,0.0,0.0,108987.61559689045,Buy-and-Hold Strategy
359,800109292.0710716,0.00013661508883953095,800109292.0710716,0.0,0.0,0.0,0.0,0.0,109292.07107162476,Buy-and-Hold Strategy
360,800109596.5266621,0.0001369956583276391,800109596.5266621,0.0,0.0,0.0,0.0,0.0,109596.52666211128,Buy-and-Hold Strategy
361,800109900.9823685,0.00013737622796058656,800109900.9823685,0.0,0.0,0.0,0.0,0.0,109900.98236846924,Buy-and-Hold Strategy
362,800110205.4381907,0.00013775679773837327,800110205.4381907,0.0,0.0,0.0,0.0,0.0,110205.43819069862,Buy-and-Hold Strategy
363,800110509.8941288,0.0001381373676609993,800110509.8941288,0.0,0.0,0.0,0.0,0.0,110509.89412879944,Buy-and-Hold Strategy
364,800110814.3501828,0.0001385179377284646,800110814.3501828,0.0,0.0,0.0,0.0,0.0,110814.35018277168,Buy-and-Hold Strategy
365,800111118.8063525,0.00013889850794062019,800111118.8063525,0.0,0.0,0.0,0.0,0.0,111118.80635249615,Buy-and-Hold Strategy
366,800111423.2626381,0.00013927907829761505,800111423.2626381,0.0,0.0,0.0,0.0,0.0,111423.26263809204,Buy-and-Hold Strategy
367,800111727.7190396,0.0001396596487994492,800111727.7190396,0.0,0.0,0.0,0.0,0.0,111727.71903955936,Buy-and-Hold Strategy
368,800112032.1755569,0.00014004021944612264,800112032.1755569,0.0,0.0,0.0,0.0,0.0,112032.17555689812,Buy-and-Hold Strategy
